country_origin_id,country_destination_id,import_val
GRC,ALL,9437426.84
HRV,ALL,3026332.94
HUN,ALL,146392.76
IRL,ALL,187245.67
ISL,ALL,75970.74
ITA,ALL,305217906
LTU,ALL,40678.29
LVA,ALL,4944064.76
MKD,ALL,3425.72
MLT,ALL,6778.97
MNE,ALL,6627.21
NLD,ALL,2202034212
NOR,ALL,55181.7
POL,ALL,44432176.36
PRT,ALL,582441.64
ROU,ALL,65889.64
RUS,ALL,215755850.6
SRB,ALL,13257033.46
SVK,ALL,29068352.73
SVN,ALL,213496.82
SWE,ALL,298831.7
UKR,ALL,62480033.06
ATG,ALL,1968.36
BHS,ALL,5398.55
BLZ,ALL,128628
BMU,ALL,6460.26
BRB,ALL,9910.21
CAN,ALL,205316365.6
CUB,ALL,887111
DOM,ALL,37091.15
GTM,ALL,1214555.91
HND,ALL,238488
JAM,ALL,1465
MEX,ALL,88703455.47
NIC,ALL,59990.25
PAN,ALL,460548.98
SLV,ALL,1298304.52
USA,ALL,1387634713
ASM,ALL,2602
AUS,ALL,1932808.23
FJI,ALL,2611.26
NCL,ALL,4055.05
NZL,ALL,11218723.9
VUT,ALL,1981
ARG,ALL,870449.67
BOL,ALL,274144.05
BRA,ALL,31930516.74
CHL,ALL,19515.64
COL,ALL,15064042.11
ECU,ALL,36789.99
PER,ALL,744362.03
URY,ALL,4046.03
